clk_s_T(s),gbf_T(s),q_str_d,Alarm_Detector,q_str_atm,Alarm_ATM
5.000000e-06,4.500000e-08,55,'1',554,'1'
5.000000e-06,4.900000e-08,49,'1',499,'1'
5.000000e-06,5.400000e-08,44,'1',454,'1'
5.000000e-06,6.000000e-08,40,'1',416,'1'
5.000000e-06,6.500000e-08,38,'1',383,'1'
5.000000e-06,7.000000e-08,35,'1',356,'1'
5.000000e-06,7.500000e-08,32,'1',332,'1'
5.000000e-06,7.900000e-08,30,'1',311,'1'
5.000000e-06,8.400000e-08,29,'1',293,'1'
5.000000e-06,9.000000e-08,27,'1',277,'1'
5.000000e-06,9.500000e-08,26,'1',262,'1'
5.000000e-06,1.000000e-07,24,'0',249,'1'
5.000000e-06,1.050000e-07,22,'0',237,'1'
5.000000e-06,1.090000e-07,22,'0',226,'1'
5.000000e-06,1.140000e-07,20,'0',217,'0'
5.000000e-06,1.200000e-07,19,'0',208,'0'
5.000000e-06,1.250000e-07,19,'0',199,'0'
5.000000e-06,1.300000e-07,18,'0',191,'0'
5.000000e-06,1.350000e-07,17,'0',185,'0'
5.000000e-06,1.400000e-07,17,'0',177,'1'
5.000000e-06,1.450000e-07,16,'0',171,'1'
5.000000e-06,1.500000e-07,16,'0',165,'1'
5.000000e-06,1.550000e-07,15,'0',160,'1'
5.000000e-06,1.600000e-07,15,'0',155,'1'
5.000000e-06,1.640000e-07,14,'0',150,'1'
5.000000e-06,1.690000e-07,14,'1',146,'1'
5.000000e-06,1.750000e-07,13,'1',142,'1'
5.000000e-06,1.800000e-07,13,'1',137,'1'
5.000000e-06,1.850000e-07,12,'1',134,'1'
5.000000e-06,1.900000e-07,12,'1',131,'1'
5.000000e-06,1.950000e-07,12,'1',127,'1'
5.000000e-06,2.000000e-07,11,'1',124,'1'
5.000000e-06,2.050000e-07,12,'1',120,'1'
5.000000e-06,2.100000e-07,11,'1',118,'1'
5.000000e-06,2.150000e-07,10,'1',116,'1'
5.000000e-06,2.200000e-07,10,'1',113,'1'
5.000000e-06,2.250000e-07,10,'1',110,'1'
5.000000e-06,2.300000e-07,9,'1',108,'1'
5.000000e-06,2.350000e-07,9,'1',106,'1'
5.000000e-06,2.400000e-07,10,'1',103,'1'
5.000000e-06,2.450000e-07,9,'1',101,'1'
5.000000e-06,2.500000e-07,9,'1',99,'1'
5.000000e-06,2.550000e-07,9,'1',97,'1'
5.000000e-06,2.600000e-07,8,'1',96,'1'
5.000000e-06,2.650000e-07,8,'1',94,'1'
5.000000e-06,2.700000e-07,8,'1',91,'1'
5.000000e-06,2.750000e-07,8,'1',90,'1'
5.000000e-06,2.800000e-07,8,'1',88,'1'
5.000000e-06,2.850000e-07,7,'1',87,'1'
5.000000e-06,2.900000e-07,8,'1',85,'1'
5.000000e-06,2.950000e-07,8,'1',84,'1'
5.000000e-06,3.000000e-07,7,'1',82,'1'
5.000000e-06,3.050000e-07,7,'1',81,'1'
5.000000e-06,3.100000e-07,7,'1',80,'1'
5.000000e-06,3.150000e-07,7,'1',79,'1'
5.000000e-06,3.200000e-07,7,'1',77,'1'
5.000000e-06,3.250000e-07,7,'1',76,'1'
5.000000e-06,3.300000e-07,7,'1',75,'1'
5.000000e-06,3.350000e-07,7,'1',73,'1'
5.000000e-06,3.390000e-07,6,'1',73,'1'
5.000000e-06,3.450000e-07,6,'1',71,'1'
5.000000e-06,3.500000e-07,6,'1',71,'1'
5.000000e-06,3.550000e-07,7,'1',69,'1'
5.000000e-06,3.600000e-07,6,'1',69,'1'
5.000000e-06,3.650000e-07,6,'1',67,'1'
5.000000e-06,3.700000e-07,5,'1',67,'1'
5.000000e-06,3.750000e-07,6,'1',65,'1'
5.000000e-06,3.800000e-07,5,'1',65,'1'
5.000000e-06,3.850000e-07,5,'1',64,'1'
5.000000e-06,3.900000e-07,6,'1',63,'1'
5.000000e-06,3.950000e-07,6,'1',62,'1'
5.000000e-06,4.000000e-07,5,'1',61,'1'
5.000000e-06,4.050000e-07,5,'1',61,'1'
5.000000e-06,4.100000e-07,5,'1',60,'1'
5.000000e-06,4.150000e-07,5,'1',60,'1'
5.000000e-06,4.200000e-07,5,'1',58,'1'
5.000000e-06,4.250000e-07,4,'1',58,'1'
5.000000e-06,4.300000e-07,5,'1',57,'1'
5.000000e-06,4.350000e-07,4,'1',57,'1'
5.000000e-06,4.400000e-07,5,'1',56,'1'
5.000000e-06,4.450000e-07,5,'1',55,'1'
5.000000e-06,4.500000e-07,5,'1',54,'1'
5.000000e-06,4.540000e-07,4,'1',54,'1'
5.000000e-06,4.590000e-07,4,'1',54,'1'
5.000000e-06,4.640000e-07,4,'1',53,'1'
5.000000e-06,4.700000e-07,5,'1',52,'1'
5.000000e-06,4.750000e-07,4,'1',52,'1'
5.000000e-06,4.800000e-07,4,'1',51,'1'
5.000000e-06,4.850000e-07,4,'1',50,'1'
5.000000e-06,4.900000e-07,4,'1',50,'1'
5.000000e-06,4.950000e-07,4,'1',49,'1'
5.200000e-06,5.000000e-09,7,'1',5199,'1'
5.200000e-06,1.000000e-08,3,'1',2599,'1'
5.200000e-06,1.500000e-08,172,'1',1732,'1'
5.200000e-06,1.900000e-08,129,'1',1299,'1'
5.200000e-06,2.400000e-08,103,'1',1039,'1'
5.200000e-06,3.000000e-08,86,'1',865,'1'
5.200000e-06,3.500000e-08,74,'1',742,'1'
5.200000e-06,4.000000e-08,64,'1',649,'1'
5.200000e-06,4.500000e-08,56,'1',576,'1'
5.200000e-06,4.900000e-08,51,'1',519,'1'
5.200000e-06,5.400000e-08,46,'1',472,'1'
5.200000e-06,6.000000e-08,43,'1',432,'1'
5.200000e-06,6.500000e-08,39,'1',399,'1'
5.200000e-06,7.000000e-08,36,'1',371,'1'
5.200000e-06,7.500000e-08,34,'1',346,'1'
5.200000e-06,7.900000e-08,32,'1',324,'1'
5.200000e-06,8.400000e-08,30,'1',305,'1'
5.200000e-06,9.000000e-08,28,'1',288,'1'
5.200000e-06,9.500000e-08,27,'1',273,'1'
5.200000e-06,1.000000e-07,25,'1',259,'1'
5.200000e-06,1.050000e-07,23,'0',247,'1'
5.200000e-06,1.090000e-07,22,'0',235,'1'
5.200000e-06,1.140000e-07,22,'0',225,'1'
5.200000e-06,1.200000e-07,20,'0',216,'0'
5.200000e-06,1.250000e-07,20,'0',207,'0'
5.200000e-06,1.300000e-07,19,'0',199,'0'
5.200000e-06,1.350000e-07,18,'0',192,'0'
5.200000e-06,1.400000e-07,18,'0',185,'0'
5.200000e-06,1.450000e-07,17,'0',178,'1'
5.200000e-06,1.500000e-07,16,'0',173,'1'
5.200000e-06,1.550000e-07,16,'0',167,'1'
5.200000e-06,1.600000e-07,16,'0',161,'1'
5.200000e-06,1.640000e-07,14,'0',157,'1'
5.200000e-06,1.690000e-07,14,'0',152,'1'
5.200000e-06,1.750000e-07,14,'1',148,'1'
5.200000e-06,1.800000e-07,14,'1',144,'1'
5.200000e-06,1.850000e-07,13,'1',140,'1'
5.200000e-06,1.900000e-07,13,'1',135,'1'
5.200000e-06,1.950000e-07,13,'1',132,'1'
5.200000e-06,2.000000e-07,12,'1',129,'1'
5.200000e-06,2.050000e-07,12,'1',126,'1'
5.200000e-06,2.100000e-07,11,'1',123,'1'
5.200000e-06,2.150000e-07,12,'1',120,'1'
5.200000e-06,2.200000e-07,11,'1',117,'1'
5.200000e-06,2.250000e-07,11,'1',114,'1'
5.200000e-06,2.300000e-07,10,'1',112,'1'
5.200000e-06,2.350000e-07,10,'1',109,'1'
5.200000e-06,2.400000e-07,9,'1',107,'1'
5.200000e-06,2.450000e-07,10,'1',105,'1'
5.200000e-06,2.500000e-07,10,'1',103,'1'
5.200000e-06,2.550000e-07,10,'1',101,'1'
5.200000e-06,2.600000e-07,9,'1',99,'1'
5.200000e-06,2.650000e-07,9,'1',97,'1'
5.200000e-06,2.700000e-07,9,'1',95,'1'
5.200000e-06,2.750000e-07,8,'1',94,'1'
5.200000e-06,2.800000e-07,9,'1',92,'1'
5.200000e-06,2.850000e-07,9,'1',90,'1'
5.200000e-06,2.900000e-07,8,'1',89,'1'
5.200000e-06,2.950000e-07,8,'1',87,'1'
5.200000e-06,3.000000e-07,8,'1',85,'1'
5.200000e-06,3.050000e-07,8,'1',84,'1'
5.200000e-06,3.100000e-07,7,'1',82,'1'
5.200000e-06,3.150000e-07,7,'1',82,'1'
5.200000e-06,3.200000e-07,7,'1',81,'1'
5.200000e-06,3.250000e-07,7,'1',79,'1'
5.200000e-06,3.300000e-07,7,'1',78,'1'
5.200000e-06,3.350000e-07,6,'1',77,'1'
5.200000e-06,3.390000e-07,7,'1',76,'1'
5.200000e-06,3.450000e-07,6,'1',74,'1'
5.200000e-06,3.500000e-07,7,'1',74,'1'
5.200000e-06,3.550000e-07,6,'1',72,'1'
5.200000e-06,3.600000e-07,7,'1',72,'1'
5.200000e-06,3.650000e-07,6,'1',71,'1'
5.200000e-06,3.700000e-07,6,'1',69,'1'
5.200000e-06,3.750000e-07,6,'1',68,'1'
5.200000e-06,3.800000e-07,6,'1',68,'1'
5.200000e-06,3.850000e-07,6,'1',67,'1'
5.200000e-06,3.900000e-07,6,'1',65,'1'
5.200000e-06,3.950000e-07,6,'1',65,'1'
5.200000e-06,4.000000e-07,5,'1',64,'1'
5.200000e-06,4.050000e-07,5,'1',63,'1'
5.200000e-06,4.100000e-07,5,'1',62,'1'
5.200000e-06,4.150000e-07,6,'1',61,'1'
5.200000e-06,4.200000e-07,5,'1',61,'1'
5.200000e-06,4.250000e-07,5,'1',60,'1'
5.200000e-06,4.300000e-07,5,'1',59,'1'
5.200000e-06,4.350000e-07,5,'1',59,'1'
5.200000e-06,4.400000e-07,5,'1',58,'1'
5.200000e-06,4.450000e-07,5,'1',58,'1'
5.200000e-06,4.500000e-07,5,'1',56,'1'
5.200000e-06,4.540000e-07,5,'1',56,'1'
5.200000e-06,4.590000e-07,5,'1',55,'1'
5.200000e-06,4.640000e-07,4,'1',55,'1'
5.200000e-06,4.700000e-07,4,'1',55,'1'
5.200000e-06,4.750000e-07,4,'1',54,'1'
5.200000e-06,4.800000e-07,4,'1',53,'1'
5.200000e-06,4.850000e-07,4,'1',52,'1'
5.200000e-06,4.900000e-07,5,'1',52,'1'
5.200000e-06,4.950000e-07,5,'1',51,'1'
5.400000e-06,5.000000e-09,27,'1',5399,'1'
5.400000e-06,1.000000e-08,13,'1',2699,'1'
5.400000e-06,1.500000e-08,179,'1',1799,'1'
5.400000e-06,1.900000e-08,134,'1',1349,'1'
5.400000e-06,2.400000e-08,107,'1',1079,'1'
5.400000e-06,3.000000e-08,89,'1',899,'1'
5.400000e-06,3.500000e-08,76,'1',770,'1'
5.400000e-06,4.000000e-08,67,'1',674,'1'
5.400000e-06,4.500000e-08,59,'1',599,'1'
5.400000e-06,4.900000e-08,53,'1',539,'1'
5.400000e-06,5.400000e-08,48,'1',490,'1'
5.400000e-06,6.000000e-08,44,'1',449,'1'
5.400000e-06,6.500000e-08,41,'1',414,'1'
5.400000e-06,7.000000e-08,37,'1',385,'1'
5.400000e-06,7.500000e-08,35,'1',359,'1'
5.400000e-06,7.900000e-08,33,'1',336,'1'
5.400000e-06,8.400000e-08,31,'1',317,'1'
5.400000e-06,9.000000e-08,29,'1',299,'1'
5.400000e-06,9.500000e-08,27,'1',284,'1'
5.400000e-06,1.000000e-07,26,'1',269,'1'
5.400000e-06,1.050000e-07,25,'0',256,'1'
5.400000e-06,1.090000e-07,24,'0',244,'1'
5.400000e-06,1.140000e-07,22,'0',234,'1'
5.400000e-06,1.200000e-07,21,'0',224,'1'
5.400000e-06,1.250000e-07,20,'0',215,'0'
5.400000e-06,1.300000e-07,20,'0',206,'0'
5.400000e-06,1.350000e-07,19,'0',199,'0'
5.400000e-06,1.400000e-07,18,'0',192,'0'
5.400000e-06,1.450000e-07,18,'0',185,'0'
5.400000e-06,1.500000e-07,17,'0',179,'1'
5.400000e-06,1.550000e-07,16,'0',173,'1'
5.400000e-06,1.600000e-07,16,'0',168,'1'
5.400000e-06,1.640000e-07,15,'0',163,'1'
5.400000e-06,1.690000e-07,15,'0',158,'1'
5.400000e-06,1.750000e-07,14,'0',153,'1'
5.400000e-06,1.800000e-07,14,'0',149,'1'
5.400000e-06,1.850000e-07,13,'1',145,'1'
5.400000e-06,1.900000e-07,13,'1',141,'1'
5.400000e-06,1.950000e-07,12,'1',138,'1'
5.400000e-06,2.000000e-07,12,'1',134,'1'
5.400000e-06,2.050000e-07,13,'1',131,'1'
5.400000e-06,2.100000e-07,12,'1',128,'1'
5.400000e-06,2.150000e-07,11,'1',124,'1'
5.400000e-06,2.200000e-07,11,'1',121,'1'
5.400000e-06,2.250000e-07,11,'1',119,'1'
5.400000e-06,2.300000e-07,11,'1',116,'1'
5.400000e-06,2.350000e-07,11,'1',113,'1'
5.400000e-06,2.400000e-07,10,'1',112,'1'
5.400000e-06,2.450000e-07,10,'1',109,'1'
5.400000e-06,2.500000e-07,10,'1',107,'1'
5.400000e-06,2.550000e-07,10,'1',105,'1'
5.400000e-06,2.600000e-07,10,'1',103,'1'
5.400000e-06,2.650000e-07,9,'1',101,'1'
5.400000e-06,2.700000e-07,9,'1',99,'1'
5.400000e-06,2.750000e-07,9,'1',97,'1'
5.400000e-06,2.800000e-07,8,'1',96,'1'
5.400000e-06,2.850000e-07,9,'1',93,'1'
5.400000e-06,2.900000e-07,9,'1',92,'1'
5.400000e-06,2.950000e-07,8,'1',90,'1'
5.400000e-06,3.000000e-07,8,'1',89,'1'
5.400000e-06,3.050000e-07,8,'1',87,'1'
5.400000e-06,3.100000e-07,7,'1',86,'1'
5.400000e-06,3.150000e-07,7,'1',84,'1'
5.400000e-06,3.200000e-07,7,'1',83,'1'
5.400000e-06,3.250000e-07,8,'1',82,'1'
5.400000e-06,3.300000e-07,7,'1',80,'1'
5.400000e-06,3.350000e-07,7,'1',80,'1'
5.400000e-06,3.390000e-07,7,'1',79,'1'
5.400000e-06,3.450000e-07,6,'1',77,'1'
5.400000e-06,3.500000e-07,6,'1',76,'1'
5.400000e-06,3.550000e-07,7,'1',75,'1'
5.400000e-06,3.600000e-07,6,'1',74,'1'
5.400000e-06,3.650000e-07,6,'1',73,'1'
5.400000e-06,3.700000e-07,6,'1',72,'1'
5.400000e-06,3.750000e-07,7,'1',71,'1'
5.400000e-06,3.800000e-07,6,'1',70,'1'
5.400000e-06,3.850000e-07,6,'1',69,'1'
5.400000e-06,3.900000e-07,6,'1',69,'1'
5.400000e-06,3.950000e-07,6,'1',67,'1'
5.400000e-06,4.000000e-07,6,'1',67,'1'
5.400000e-06,4.050000e-07,5,'1',65,'1'
5.400000e-06,4.100000e-07,5,'1',65,'1'
5.400000e-06,4.150000e-07,5,'1',64,'1'
5.400000e-06,4.200000e-07,5,'1',63,'1'
5.400000e-06,4.250000e-07,5,'1',62,'1'
5.400000e-06,4.300000e-07,5,'1',62,'1'
5.400000e-06,4.350000e-07,6,'1',61,'1'
5.400000e-06,4.400000e-07,5,'1',60,'1'
5.400000e-06,4.450000e-07,5,'1',59,'1'
5.400000e-06,4.500000e-07,5,'1',59,'1'
5.400000e-06,4.540000e-07,5,'1',58,'1'
5.400000e-06,4.590000e-07,5,'1',58,'1'
5.400000e-06,4.640000e-07,5,'1',57,'1'
5.400000e-06,4.700000e-07,4,'1',57,'1'
5.400000e-06,4.750000e-07,4,'1',56,'1'
5.400000e-06,4.800000e-07,5,'1',55,'1'
5.400000e-06,4.850000e-07,4,'1',55,'1'
5.400000e-06,4.900000e-07,5,'1',54,'1'
5.400000e-06,4.950000e-07,4,'1',53,'1'
5.600000e-06,5.000000e-09,47,'1',5599,'1'
5.600000e-06,1.000000e-08,23,'1',2799,'1'
5.600000e-06,1.500000e-08,185,'1',1866,'1'
5.600000e-06,1.900000e-08,139,'1',1399,'1'
5.600000e-06,2.400000e-08,111,'1',1119,'1'
5.600000e-06,3.000000e-08,92,'1',932,'1'
5.600000e-06,3.500000e-08,79,'1',799,'1'
5.600000e-06,4.000000e-08,69,'1',699,'1'
5.600000e-06,4.500000e-08,61,'1',621,'1'
5.600000e-06,4.900000e-08,55,'1',559,'1'
5.600000e-06,5.400000e-08,50,'1',508,'1'
5.600000e-06,6.000000e-08,46,'1',466,'1'
5.600000e-06,6.500000e-08,42,'1',430,'1'
5.600000e-06,7.000000e-08,39,'1',399,'1'
5.600000e-06,7.500000e-08,36,'1',373,'1'
5.600000e-06,7.900000e-08,34,'1',349,'1'
5.600000e-06,8.400000e-08,32,'1',328,'1'
5.600000e-06,9.000000e-08,30,'1',310,'1'
5.600000e-06,9.500000e-08,29,'1',294,'1'
5.600000e-06,1.000000e-07,27,'1',279,'1'
5.600000e-06,1.050000e-07,26,'0',266,'1'
5.600000e-06,1.090000e-07,25,'0',253,'1'
5.600000e-06,1.140000e-07,23,'0',242,'1'
5.600000e-06,1.200000e-07,22,'0',232,'1'
5.600000e-06,1.250000e-07,21,'0',223,'1'
5.600000e-06,1.300000e-07,21,'0',214,'0'
5.600000e-06,1.350000e-07,20,'0',206,'0'
5.600000e-06,1.400000e-07,19,'0',199,'0'
5.600000e-06,1.450000e-07,18,'0',192,'0'
5.600000e-06,1.500000e-07,18,'0',185,'0'
5.600000e-06,1.550000e-07,17,'0',179,'1'
5.600000e-06,1.600000e-07,16,'0',174,'1'
5.600000e-06,1.640000e-07,16,'0',169,'1'
5.600000e-06,1.690000e-07,15,'0',164,'1'
5.600000e-06,1.750000e-07,15,'0',159,'1'
5.600000e-06,1.800000e-07,14,'0',155,'1'
5.600000e-06,1.850000e-07,14,'0',150,'1'
5.600000e-06,1.900000e-07,14,'1',146,'1'
5.600000e-06,1.950000e-07,14,'1',143,'1'
5.600000e-06,2.000000e-07,13,'1',139,'1'
5.600000e-06,2.050000e-07,13,'1',136,'1'
5.600000e-06,2.100000e-07,12,'1',132,'1'
5.600000e-06,2.150000e-07,12,'1',129,'1'
5.600000e-06,2.200000e-07,12,'1',126,'1'
5.600000e-06,2.250000e-07,12,'1',123,'1'
5.600000e-06,2.300000e-07,11,'1',121,'1'
5.600000e-06,2.350000e-07,11,'1',118,'1'
5.600000e-06,2.400000e-07,11,'1',116,'1'
5.600000e-06,2.450000e-07,10,'1',113,'1'
5.600000e-06,2.500000e-07,11,'1',111,'1'
5.600000e-06,2.550000e-07,10,'1',109,'1'
5.600000e-06,2.600000e-07,10,'1',107,'1'
5.600000e-06,2.650000e-07,10,'1',104,'1'
5.600000e-06,2.700000e-07,9,'1',102,'1'
5.600000e-06,2.750000e-07,9,'1',101,'1'
5.600000e-06,2.800000e-07,9,'1',99,'1'
5.600000e-06,2.850000e-07,9,'1',97,'1'
5.600000e-06,2.900000e-07,8,'1',96,'1'
5.600000e-06,2.950000e-07,8,'1',94,'1'
5.600000e-06,3.000000e-07,9,'1',93,'1'
5.600000e-06,3.050000e-07,8,'1',91,'1'
5.600000e-06,3.100000e-07,8,'1',90,'1'
5.600000e-06,3.150000e-07,8,'1',88,'1'
5.600000e-06,3.200000e-07,8,'1',86,'1'
5.600000e-06,3.250000e-07,8,'1',85,'1'
5.600000e-06,3.300000e-07,7,'1',84,'1'
5.600000e-06,3.350000e-07,8,'1',83,'1'
5.600000e-06,3.390000e-07,8,'1',82,'1'
5.600000e-06,3.450000e-07,7,'1',80,'1'
5.600000e-06,3.500000e-07,7,'1',79,'1'
5.600000e-06,3.550000e-07,7,'1',78,'1'
5.600000e-06,3.600000e-07,7,'1',77,'1'
5.600000e-06,3.650000e-07,6,'1',76,'1'
5.600000e-06,3.700000e-07,7,'1',75,'1'
5.600000e-06,3.750000e-07,6,'1',74,'1'
5.600000e-06,3.800000e-07,7,'1',73,'1'
5.600000e-06,3.850000e-07,6,'1',71,'1'
5.600000e-06,3.900000e-07,6,'1',71,'1'
5.600000e-06,3.950000e-07,6,'1',70,'1'
5.600000e-06,4.000000e-07,6,'1',69,'1'
5.600000e-06,4.050000e-07,6,'1',68,'1'
5.600000e-06,4.100000e-07,6,'1',67,'1'
5.600000e-06,4.150000e-07,6,'1',67,'1'
5.600000e-06,4.200000e-07,6,'1',66,'1'
5.600000e-06,4.250000e-07,6,'1',65,'1'
5.600000e-06,4.300000e-07,5,'1',64,'1'
5.600000e-06,4.350000e-07,5,'1',63,'1'
5.600000e-06,4.400000e-07,6,'1',62,'1'
5.600000e-06,4.450000e-07,6,'1',62,'1'
5.600000e-06,4.500000e-07,5,'1',61,'1'
5.600000e-06,4.540000e-07,5,'1',60,'1'
5.600000e-06,4.590000e-07,5,'1',60,'1'
5.600000e-06,4.640000e-07,5,'1',60,'1'
5.600000e-06,4.700000e-07,5,'1',58,'1'
5.600000e-06,4.750000e-07,5,'1',58,'1'
5.600000e-06,4.800000e-07,5,'1',57,'1'
5.600000e-06,4.850000e-07,5,'1',57,'1'
5.600000e-06,4.900000e-07,4,'1',56,'1'
5.600000e-06,4.950000e-07,5,'1',56,'1'
5.800000e-06,5.000000e-09,67,'1',5799,'1'
5.800000e-06,1.000000e-08,33,'1',2899,'1'
5.800000e-06,1.500000e-08,192,'1',1933,'1'
5.800000e-06,1.900000e-08,144,'1',1449,'1'
5.800000e-06,2.400000e-08,115,'1',1159,'1'
5.800000e-06,3.000000e-08,96,'1',965,'1'
5.800000e-06,3.500000e-08,82,'1',827,'1'
5.800000e-06,4.000000e-08,72,'1',724,'1'
5.800000e-06,4.500000e-08,64,'1',644,'1'
5.800000e-06,4.900000e-08,57,'1',579,'1'
5.800000e-06,5.400000e-08,52,'1',526,'1'
5.800000e-06,6.000000e-08,47,'1',482,'1'
5.800000e-06,6.500000e-08,43,'1',445,'1'
5.800000e-06,7.000000e-08,40,'1',413,'1'
5.800000e-06,7.500000e-08,38,'1',385,'1'
5.800000e-06,7.900000e-08,35,'1',361,'1'
5.800000e-06,8.400000e-08,33,'1',340,'1'
5.800000e-06,9.000000e-08,32,'1',321,'1'
5.800000e-06,9.500000e-08,30,'1',304,'1'
5.800000e-06,1.000000e-07,28,'1',289,'1'
5.800000e-06,1.050000e-07,27,'1',275,'1'
5.800000e-06,1.090000e-07,25,'1',263,'1'
5.800000e-06,1.140000e-07,24,'0',251,'1'
5.800000e-06,1.200000e-07,24,'0',240,'1'
5.800000e-06,1.250000e-07,22,'0',231,'1'
5.800000e-06,1.300000e-07,21,'0',222,'1'
5.800000e-06,1.350000e-07,21,'0',214,'0'
5.800000e-06,1.400000e-07,20,'0',206,'0'
5.800000e-06,1.450000e-07,19,'0',199,'0'
5.800000e-06,1.500000e-07,18,'0',193,'0'
5.800000e-06,1.550000e-07,18,'0',187,'0'
5.800000e-06,1.600000e-07,18,'0',181,'0'
5.800000e-06,1.640000e-07,16,'0',175,'1'
5.800000e-06,1.690000e-07,16,'0',170,'1'
5.800000e-06,1.750000e-07,15,'0',164,'1'
5.800000e-06,1.800000e-07,16,'0',160,'1'
5.800000e-06,1.850000e-07,15,'0',156,'1'
5.800000e-06,1.900000e-07,15,'0',152,'1'
5.800000e-06,1.950000e-07,14,'1',148,'1'
5.800000e-06,2.000000e-07,14,'0',144,'1'
5.800000e-06,2.050000e-07,13,'1',141,'1'
5.800000e-06,2.100000e-07,13,'1',137,'1'
5.800000e-06,2.150000e-07,13,'1',133,'1'
5.800000e-06,2.200000e-07,12,'1',131,'1'
5.800000e-06,2.250000e-07,12,'1',128,'1'
5.800000e-06,2.300000e-07,12,'1',125,'1'
5.800000e-06,2.350000e-07,11,'1',123,'1'
5.800000e-06,2.400000e-07,11,'1',120,'1'
5.800000e-06,2.450000e-07,11,'1',118,'1'
5.800000e-06,2.500000e-07,11,'1',115,'1'
5.800000e-06,2.550000e-07,11,'1',113,'1'
5.800000e-06,2.600000e-07,10,'1',111,'1'
5.800000e-06,2.650000e-07,10,'1',109,'1'
5.800000e-06,2.700000e-07,9,'1',107,'1'
5.800000e-06,2.750000e-07,9,'1',104,'1'
5.800000e-06,2.800000e-07,9,'1',103,'1'
5.800000e-06,2.850000e-07,9,'1',101,'1'
5.800000e-06,2.900000e-07,9,'1',99,'1'
5.800000e-06,2.950000e-07,8,'1',98,'1'
5.800000e-06,3.000000e-07,9,'1',96,'1'
5.800000e-06,3.050000e-07,9,'1',94,'1'
5.800000e-06,3.100000e-07,9,'1',92,'1'
5.800000e-06,3.150000e-07,8,'1',91,'1'
5.800000e-06,3.200000e-07,8,'1',90,'1'
5.800000e-06,3.250000e-07,8,'1',88,'1'
5.800000e-06,3.300000e-07,8,'1',87,'1'
5.800000e-06,3.350000e-07,8,'1',86,'1'
5.800000e-06,3.390000e-07,8,'1',84,'1'
5.800000e-06,3.450000e-07,7,'1',83,'1'
5.800000e-06,3.500000e-07,8,'1',82,'1'
5.800000e-06,3.550000e-07,7,'1',81,'1'
5.800000e-06,3.600000e-07,7,'1',80,'1'
5.800000e-06,3.650000e-07,7,'1',79,'1'
5.800000e-06,3.700000e-07,7,'1',77,'1'
5.800000e-06,3.750000e-07,7,'1',76,'1'
5.800000e-06,3.800000e-07,7,'1',75,'1'
5.800000e-06,3.850000e-07,7,'1',74,'1'
5.800000e-06,3.900000e-07,7,'1',73,'1'
5.800000e-06,3.950000e-07,6,'1',72,'1'
5.800000e-06,4.000000e-07,6,'1',71,'1'
5.800000e-06,4.050000e-07,6,'1',70,'1'
5.800000e-06,4.100000e-07,6,'1',70,'1'
5.800000e-06,4.150000e-07,6,'1',69,'1'
5.800000e-06,4.200000e-07,6,'1',68,'1'
5.800000e-06,4.250000e-07,6,'1',67,'1'
5.800000e-06,4.300000e-07,6,'1',66,'1'
5.800000e-06,4.350000e-07,5,'1',66,'1'
5.800000e-06,4.400000e-07,5,'1',65,'1'
5.800000e-06,4.450000e-07,5,'1',64,'1'
5.800000e-06,4.500000e-07,6,'1',64,'1'
5.800000e-06,4.540000e-07,6,'1',63,'1'
5.800000e-06,4.590000e-07,5,'1',62,'1'
5.800000e-06,4.640000e-07,6,'1',61,'1'
5.800000e-06,4.700000e-07,5,'1',61,'1'
5.800000e-06,4.750000e-07,5,'1',60,'1'
5.800000e-06,4.800000e-07,5,'1',59,'1'
5.800000e-06,4.850000e-07,5,'1',59,'1'
5.800000e-06,4.900000e-07,5,'1',59,'1'
5.800000e-06,4.950000e-07,5,'1',57,'1'
6.000000e-06,5.000000e-09,87,'1',5999,'1'
6.000000e-06,1.000000e-08,43,'1',2999,'1'
6.000000e-06,1.500000e-08,199,'1',1999,'1'
6.000000e-06,1.900000e-08,149,'1',1499,'1'
6.000000e-06,2.400000e-08,119,'1',1199,'1'
6.000000e-06,3.000000e-08,99,'1',999,'1'
6.000000e-06,3.500000e-08,84,'1',856,'1'
6.000000e-06,4.000000e-08,74,'1',749,'1'
6.000000e-06,4.500000e-08,66,'1',666,'1'
6.000000e-06,4.900000e-08,59,'1',599,'1'
6.000000e-06,5.400000e-08,53,'1',545,'1'
6.000000e-06,6.000000e-08,49,'1',499,'1'
6.000000e-06,6.500000e-08,45,'1',461,'1'
6.000000e-06,7.000000e-08,42,'1',427,'1'
6.000000e-06,7.500000e-08,39,'1',399,'1'
6.000000e-06,7.900000e-08,37,'1',374,'1'
6.000000e-06,8.400000e-08,34,'1',352,'1'
6.000000e-06,9.000000e-08,32,'1',332,'1'
6.000000e-06,9.500000e-08,31,'1',315,'1'
6.000000e-06,1.000000e-07,29,'1',299,'1'
6.000000e-06,1.050000e-07,27,'1',285,'1'
6.000000e-06,1.090000e-07,26,'1',272,'1'
6.000000e-06,1.140000e-07,25,'0',260,'1'
6.000000e-06,1.200000e-07,24,'0',249,'1'
6.000000e-06,1.250000e-07,23,'0',239,'1'
6.000000e-06,1.300000e-07,22,'0',230,'1'
6.000000e-06,1.350000e-07,21,'0',222,'1'
6.000000e-06,1.400000e-07,20,'0',213,'0'
